theta,phi,B
0.000000000000000000e+00,1.151332279751343224e+00,2.675867010503290455e+00
0.000000000000000000e+00,1.158352598530314692e+00,2.681079980059976720e+00
0.000000000000000000e+00,1.165372917309286382e+00,2.687198073294725376e+00
0.000000000000000000e+00,1.172393236088257851e+00,2.693611003644109214e+00
0.000000000000000000e+00,1.179413554867229541e+00,2.699710414637610079e+00
0.000000000000000000e+00,1.186433873646201231e+00,2.704958784986531750e+00
0.000000000000000000e+00,1.193454192425172700e+00,2.708948675233263437e+00
0.000000000000000000e+00,1.200474511204144390e+00,2.711445095647192272e+00
0.000000000000000000e+00,1.207494829983115858e+00,2.712405887810516614e+00
0.000000000000000000e+00,1.214515148762087549e+00,2.711977779577769532e+00
0.000000000000000000e+00,1.221535467541059239e+00,2.710468845063367826e+00
0.000000000000000000e+00,1.228555786320030707e+00,2.708301086612015407e+00
0.000000000000000000e+00,1.235576105099002397e+00,2.705949371787596647e+00
0.000000000000000000e+00,1.242596423877974088e+00,2.703874681263791047e+00
0.000000000000000000e+00,1.249616742656945556e+00,2.702460329969656350e+00
0.000000000000000000e+00,1.256637061435917246e+00,2.701959421044570764e+00
3.951688872439991507e-02,0.000000000000000000e+00,2.701791384827500142e+00
3.951688872439991507e-02,7.020318778971604452e-03,2.702532946060427932e+00
3.951688872439991507e-02,1.404063755794320890e-02,2.704161637141810459e+00
3.951688872439991507e-02,2.106095633691481422e-02,2.706392454356114197e+00
3.951688872439991507e-02,2.808127511588641781e-02,2.708818104857416476e+00
3.951688872439991507e-02,3.510159389485802139e-02,2.710964071666142949e+00
3.951688872439991507e-02,4.212191267382962845e-02,2.712353533550961870e+00
3.951688872439991507e-02,4.914223145280122856e-02,2.712573748824818942e+00
3.951688872439991507e-02,5.616255023177283562e-02,2.711335308891722029e+00
3.951688872439991507e-02,6.318286901074443573e-02,2.708516563684906675e+00
3.951688872439991507e-02,7.020318778971604279e-02,2.704187398882444526e+00
3.951688872439991507e-02,7.722350656868764984e-02,2.698609160382543060e+00
3.951688872439991507e-02,8.424382534765925690e-02,2.692210537934721426e+00
3.951688872439991507e-02,9.126414412663086395e-02,2.685542250621508753e+00
3.951688872439991507e-02,9.828446290560245713e-02,2.679216036397737977e+00
3.951688872439991507e-02,1.053047816845740642e-01,2.673835400904259973e+00
3.951688872439991507e-02,1.123251004635456712e-01,2.669926585250376405e+00
3.951688872439991507e-02,1.193454192425172783e-01,2.667878149814252531e+00
3.951688872439991507e-02,1.263657380214888715e-01,2.667896460126785829e+00
