theta,phi,B
0.000000000000000000e+00,6.458693276653876270e-01,2.562723003373553521e+00
0.000000000000000000e+00,6.528896464443592063e-01,2.562808146825906519e+00
0.000000000000000000e+00,6.599099652233307856e-01,2.562935381548454128e+00
0.000000000000000000e+00,6.669302840023024759e-01,2.563116084107604387e+00
0.000000000000000000e+00,6.739506027812740552e-01,2.563364020783942543e+00
0.000000000000000000e+00,6.809709215602456345e-01,2.563695063521511663e+00
0.000000000000000000e+00,6.879912403392172138e-01,2.564126863001743750e+00
0.000000000000000000e+00,6.950115591181887931e-01,2.564678481843019053e+00
0.000000000000000000e+00,7.020318778971604834e-01,2.565369989674870954e+00
0.000000000000000000e+00,7.090521966761320627e-01,2.566222021303401490e+00
0.000000000000000000e+00,7.160725154551036420e-01,2.567255299867571505e+00
0.000000000000000000e+00,7.230928342340752213e-01,2.568490129036767211e+00
0.000000000000000000e+00,7.301131530130469116e-01,2.569945861848883073e+00
0.000000000000000000e+00,7.371334717920184909e-01,2.571640358330717469e+00
0.000000000000000000e+00,7.441537905709900702e-01,2.573589448898550902e+00
0.000000000000000000e+00,7.511741093499616495e-01,2.575806424863819277e+00
0.000000000000000000e+00,7.581944281289332288e-01,2.578301580314604546e+00
0.000000000000000000e+00,7.652147469079049191e-01,2.581081830497910623e+00
0.000000000000000000e+00,7.722350656868764984e-01,2.584150430151661126e+00
0.000000000000000000e+00,7.792553844658480777e-01,2.587506810939678381e+00
0.000000000000000000e+00,7.862757032448196570e-01,2.591146550504840995e+00
0.000000000000000000e+00,7.932960220237913473e-01,2.595061477273446826e+00
0.000000000000000000e+00,8.003163408027629266e-01,2.599239905844095588e+00
0.000000000000000000e+00,8.073366595817345059e-01,2.603666988508450242e+00
0.000000000000000000e+00,8.143569783607060852e-01,2.608325160090719574e+00
0.000000000000000000e+00,8.213772971396777756e-01,2.613194646643213659e+00
0.000000000000000000e+00,8.283976159186493549e-01,2.618254004184470851e+00
0.000000000000000000e+00,8.354179346976209342e-01,2.623480651974286815e+00
0.000000000000000000e+00,8.424382534765925135e-01,2.628851365924481875e+00
0.000000000000000000e+00,8.494585722555640928e-01,2.634342701588960889e+00
0.000000000000000000e+00,8.564788910345357831e-01,2.639931322547703463e+00
0.000000000000000000e+00,8.634992098135073624e-01,2.645594218546259313e+00
0.000000000000000000e+00,8.705195285924789417e-01,2.651308807998047357e+00
0.000000000000000000e+00,8.775398473714505210e-01,2.657052930780396505e+00
0.000000000000000000e+00,8.845601661504222113e-01,2.662804748876561600e+00
0.000000000000000000e+00,8.915804849293937906e-01,2.668542583386623868e+00
0.000000000000000000e+00,8.986008037083653699e-01,2.674244725661651056e+00
0.000000000000000000e+00,9.056211224873369492e-01,2.679889266656973579e+00
0.000000000000000000e+00,9.126414412663085285e-01,2.685453990969286497e+00
0.000000000000000000e+00,9.196617600452802188e-01,2.690916379578411899e+00
0.000000000000000000e+00,9.266820788242517981e-01,2.696253757644991644e+00
0.000000000000000000e+00,9.337023976032233774e-01,2.701443610998318423e+00
0.000000000000000000e+00,9.407227163821949567e-01,2.706464078039724885e+00
0.000000000000000000e+00,9.477430351611666470e-01,2.711294604213742243e+00
0.000000000000000000e+00,9.547633539401382263e-01,2.715916726024171002e+00
0.000000000000000000e+00,9.617836727191098056e-01,2.720314933154866832e+00
0.000000000000000000e+00,9.688039914980813849e-01,2.724477542927556506e+00
0.000000000000000000e+00,9.758243102770529642e-01,2.728397513053721468e+00
0.000000000000000000e+00,9.828446290560246545e-01,2.732073117696242726e+00
0.000000000000000000e+00,9.898649478349962338e-01,2.735508418639331030e+00
0.000000000000000000e+00,9.968852666139678131e-01,2.738713477293643450e+00
0.000000000000000000e+00,1.003905585392939503e+00,2.741704272865145953e+00
0.000000000000000000e+00,1.010925904171910972e+00,2.744502315138194426e+00
0.000000000000000000e+00,1.017946222950882662e+00,2.747133964439634646e+00
0.000000000000000000e+00,1.024966541729854352e+00,2.749629493915566769e+00
0.000000000000000000e+00,1.031986860508825821e+00,2.752021948030488829e+00
0.000000000000000000e+00,1.039007179287797511e+00,2.754345864529034404e+00
0.000000000000000000e+00,1.046027498066768979e+00,2.756635934054609827e+00
0.000000000000000000e+00,1.053047816845740670e+00,2.758925672044770572e+00
0.000000000000000000e+00,1.060068135624712360e+00,2.761246171979327535e+00
0.000000000000000000e+00,1.067088454403683828e+00,2.763624998670686228e+00
0.000000000000000000e+00,1.074108773182655518e+00,2.766085266554737743e+00
0.000000000000000000e+00,1.081129091961626987e+00,2.768644932521986401e+00
0.000000000000000000e+00,1.088149410740598677e+00,2.771316317338106128e+00
0.000000000000000000e+00,1.095169729519570367e+00,2.774105855542520427e+00
0.000000000000000000e+00,1.102190048298541836e+00,2.777014061942149503e+00
0.000000000000000000e+00,1.109210367077513526e+00,2.780035694073702324e+00
0.000000000000000000e+00,1.116230685856485216e+00,2.783160084478879082e+00
0.000000000000000000e+00,1.123251004635456685e+00,2.786371614087351567e+00
