theta,phi,B
0.000000000000000000e+00,2.070994039796623110e+00,2.653893701948244477e-01
0.000000000000000000e+00,2.088544836744052446e+00,2.653820165659825370e-01
0.000000000000000000e+00,2.106095633691481339e+00,2.653768203011883653e-01
0.000000000000000000e+00,2.123646430638910232e+00,2.653732631095069849e-01
0.000000000000000000e+00,2.141197227586339125e+00,2.653707451660199945e-01
0.000000000000000000e+00,2.158748024533768461e+00,2.653686271496554783e-01
0.000000000000000000e+00,2.176298821481197354e+00,2.653662740740579951e-01
0.000000000000000000e+00,2.193849618428626247e+00,2.653630981868425609e-01
0.000000000000000000e+00,2.211400415376055140e+00,2.653585982929028697e-01
0.000000000000000000e+00,2.228951212323484476e+00,2.653523930975478784e-01
0.000000000000000000e+00,2.246502009270913369e+00,2.653442465494499913e-01
0.000000000000000000e+00,2.264052806218342262e+00,2.653340836675299741e-01
0.000000000000000000e+00,2.281603603165771599e+00,2.653219959286690077e-01
0.000000000000000000e+00,2.299154400113200492e+00,2.653082359380991018e-01
0.000000000000000000e+00,2.316705197060629384e+00,2.652932017621508209e-01
0.000000000000000000e+00,2.334255994008058277e+00,2.652774119338534575e-01
0.000000000000000000e+00,2.351806790955487614e+00,2.652614727077587942e-01
0.000000000000000000e+00,2.369357587902916507e+00,2.652460396074349247e-01
0.000000000000000000e+00,2.386908384850345399e+00,2.652317756497793999e-01
0.000000000000000000e+00,2.404459181797774292e+00,2.652193088247460917e-01
0.000000000000000000e+00,2.422009978745203629e+00,2.652091914463805544e-01
0.000000000000000000e+00,2.439560775692632522e+00,2.652018638698648290e-01
0.000000000000000000e+00,2.457111572640061414e+00,2.651976247977114176e-01
0.000000000000000000e+00,2.474662369587490307e+00,2.651966099935637589e-01
0.000000000000000000e+00,2.492213166534919644e+00,2.651987807092717753e-01
0.000000000000000000e+00,2.509763963482348537e+00,2.652039225414807855e-01
0.000000000000000000e+00,2.527314760429777429e+00,2.652116548037560251e-01
0.000000000000000000e+00,2.544865557377206766e+00,2.652214498672986198e-01
0.000000000000000000e+00,2.562416354324635659e+00,2.652326613256929533e-01
0.000000000000000000e+00,2.579967151272064552e+00,2.652445593124980738e-01
0.000000000000000000e+00,2.597517948219493444e+00,2.652563708761107031e-01
0.000000000000000000e+00,2.615068745166922781e+00,2.652673230191415765e-01
0.000000000000000000e+00,2.632619542114351674e+00,2.652766858567047747e-01
0.000000000000000000e+00,2.650170339061780567e+00,2.652838133479905047e-01
0.000000000000000000e+00,2.667721136009209459e+00,2.652881792075590939e-01
0.000000000000000000e+00,2.685271932956638796e+00,2.652894058970813318e-01
0.000000000000000000e+00,2.702822729904067689e+00,2.652872850165489682e-01
0.000000000000000000e+00,2.720373526851496582e+00,2.652817879306747506e-01
0.000000000000000000e+00,2.737924323798925474e+00,2.652730660499851845e-01
0.000000000000000000e+00,2.755475120746354811e+00,2.652614408018270642e-01
0.000000000000000000e+00,2.773025917693783704e+00,2.652473839372738174e-01
0.000000000000000000e+00,2.790576714641212597e+00,2.652314893893204517e-01
0.000000000000000000e+00,2.808127511588641489e+00,2.652144383920361226e-01
0.000000000000000000e+00,2.825678308536070826e+00,2.651969599604016015e-01
0.000000000000000000e+00,2.843229105483499719e+00,2.651797890935754243e-01
0.000000000000000000e+00,2.860779902430928612e+00,2.651636251852760862e-01
0.000000000000000000e+00,2.878330699378357949e+00,2.651490930971973636e-01
0.000000000000000000e+00,2.895881496325786841e+00,2.651367091772774409e-01
0.000000000000000000e+00,2.913432293273215734e+00,2.651268541951840030e-01
0.000000000000000000e+00,2.930983090220644627e+00,2.651197547416399014e-01
0.000000000000000000e+00,2.948533887168073964e+00,2.651154741220513311e-01
0.000000000000000000e+00,2.966084684115502856e+00,2.651139131995208231e-01
0.000000000000000000e+00,2.983635481062931749e+00,2.651148210422813456e-01
0.000000000000000000e+00,3.001186278010360642e+00,2.651178146418589621e-01
0.000000000000000000e+00,3.018737074957789979e+00,2.651224064259636304e-01
0.000000000000000000e+00,3.036287871905218871e+00,2.651280378265443716e-01
0.000000000000000000e+00,3.053838668852647764e+00,2.651341168060765141e-01
0.000000000000000000e+00,3.071389465800076657e+00,2.651400570151100644e-01
0.000000000000000000e+00,3.088940262747505994e+00,2.651453161648327783e-01
0.000000000000000000e+00,3.106491059694934886e+00,2.651494312549310672e-01
0.000000000000000000e+00,3.124041856642363779e+00,2.651520484956973456e-01
0.000000000000000000e+00,3.141592653589793116e+00,2.651529460920236114e-01
3.951688872439991507e-02,0.000000000000000000e+00,2.651635110246131077e-01
3.951688872439991507e-02,1.755079694742901070e-02,2.651613341048819072e-01
3.951688872439991507e-02,3.510159389485802139e-02,2.651574359925970570e-01
3.951688872439991507e-02,5.265239084228703209e-02,2.651520823381308123e-01
3.951688872439991507e-02,7.020318778971604279e-02,2.651456685098659283e-01
3.951688872439991507e-02,8.775398473714504655e-02,2.651386955987222738e-01
3.951688872439991507e-02,1.053047816845740642e-01,2.651317394608148637e-01
3.951688872439991507e-02,1.228555786320030818e-01,2.651254146708962867e-01
3.951688872439991507e-02,1.404063755794320856e-01,2.651203355759376712e-01
3.951688872439991507e-02,1.579571725268610893e-01,2.651170768236070230e-01
3.951688872439991507e-02,1.755079694742900931e-01,2.651161357831175458e-01
3.951688872439991507e-02,1.930587664217191246e-01,2.651178991730937518e-01
3.951688872439991507e-02,2.106095633691481284e-01,2.651226159685472483e-01
3.951688872439991507e-02,2.281603603165771321e-01,2.651303782909444351e-01
3.951688872439991507e-02,2.457111572640061636e-01,2.651411115133713303e-01
3.951688872439991507e-02,2.632619542114351674e-01,2.651545742648969139e-01
3.951688872439991507e-02,2.808127511588641712e-01,2.651703684269868799e-01
3.951688872439991507e-02,2.983635481062931749e-01,2.651879586154324286e-01
3.951688872439991507e-02,3.159143450537221787e-01,2.652067000695790266e-01
3.951688872439991507e-02,3.334651420011511824e-01,2.652258733609905716e-01
3.951688872439991507e-02,3.510159389485801862e-01,2.652447239167236015e-01
3.951688872439991507e-02,3.685667358960092455e-01,2.652625040534764000e-01
3.951688872439991507e-02,3.861175328434382492e-01,2.652785150562944061e-01
3.951688872439991507e-02,4.036683297908672530e-01,2.652921468195769128e-01
3.951688872439991507e-02,4.212191267382962567e-01,2.653029127003546095e-01
3.951688872439991507e-02,4.387699236857252605e-01,2.653104775069342613e-01
3.951688872439991507e-02,4.563207206331542642e-01,2.653146769442726316e-01
3.951688872439991507e-02,4.738715175805832680e-01,2.653155273375616408e-01
3.951688872439991507e-02,4.914223145280123273e-01,2.653132250280041404e-01
3.951688872439991507e-02,5.089731114754413310e-01,2.653081354457034746e-01
3.951688872439991507e-02,5.265239084228703348e-01,2.653007724775430232e-01
3.951688872439991507e-02,5.440747053702993385e-01,2.652917693262566434e-01
3.951688872439991507e-02,5.616255023177283423e-01,2.652818425657693102e-01
3.951688872439991507e-02,5.791762992651573461e-01,2.652717515065480813e-01
3.951688872439991507e-02,5.967270962125863498e-01,2.652622552682153412e-01
3.951688872439991507e-02,6.142778931600153536e-01,2.652540700974871934e-01
3.951688872439991507e-02,6.318286901074443573e-01,2.652478294586012031e-01
3.951688872439991507e-02,6.493794870548733611e-01,2.652440492607189282e-01
3.951688872439991507e-02,6.669302840023023649e-01,2.652431002815607841e-01
3.951688872439991507e-02,6.844810809497313686e-01,2.652451894164297164e-01
3.951688872439991507e-02,7.020318778971603724e-01,2.652503508522442988e-01
3.951688872439991507e-02,7.195826748445894872e-01,2.652584476686754567e-01
3.951688872439991507e-02,7.371334717920184909e-01,2.652691837387500806e-01
3.951688872439991507e-02,7.546842687394474947e-01,2.652821251772561895e-01
3.951688872439991507e-02,7.722350656868764984e-01,2.652967300046718546e-01
3.951688872439991507e-02,7.897858626343055022e-01,2.653123841925713045e-01
3.951688872439991507e-02,8.073366595817345059e-01,2.653284418642051778e-01
3.951688872439991507e-02,8.248874565291635097e-01,2.653442671656490726e-01
3.951688872439991507e-02,8.424382534765925135e-01,2.653592752148213885e-01
3.951688872439991507e-02,8.599890504240215172e-01,2.653729695852080073e-01
3.951688872439991507e-02,8.775398473714505210e-01,2.653849739860926205e-01
3.951688872439991507e-02,8.950906443188795247e-01,2.653950561498826799e-01
3.951688872439991507e-02,9.126414412663085285e-01,2.654031424093457603e-01
3.951688872439991507e-02,9.301922382137375322e-01,2.654093220151849120e-01
3.951688872439991507e-02,9.477430351611665360e-01,2.654138408733638377e-01
3.951688872439991507e-02,9.652938321085955398e-01,2.654170850340295540e-01
3.951688872439991507e-02,9.828446290560246545e-01,2.654195549001092114e-01
3.951688872439991507e-02,1.000395426003453547e+00,2.654218317047682962e-01
3.951688872439991507e-02,1.017946222950882662e+00,2.654245382971485712e-01
3.951688872439991507e-02,1.035497019898311555e+00,2.654282966445589698e-01
3.951688872439991507e-02,1.053047816845740670e+00,2.654336846832951458e-01
3.951688872439991507e-02,1.070598613793169562e+00,2.654411952147805454e-01
3.951688872439991507e-02,1.088149410740598677e+00,2.654511994436824507e-01
3.951688872439991507e-02,1.105700207688027570e+00,2.654639174949272595e-01
3.951688872439991507e-02,1.123251004635456685e+00,2.654793978417813172e-01
3.951688872439991507e-02,1.140801801582885799e+00,2.654975070509013046e-01
3.951688872439991507e-02,1.158352598530314692e+00,2.655179306336115097e-01
3.951688872439991507e-02,1.175903395477743807e+00,2.655401851224616361e-01
3.951688872439991507e-02,1.193454192425172700e+00,2.655636408086455846e-01
3.951688872439991507e-02,1.211004989372601814e+00,2.655875539205617697e-01
3.951688872439991507e-02,1.228555786320030707e+00,2.656111064366045715e-01
3.951688872439991507e-02,1.246106583267459822e+00,2.656334512423322303e-01
3.951688872439991507e-02,1.263657380214888715e+00,2.656537599934529204e-01
3.951688872439991507e-02,1.281208177162317829e+00,2.656712708536965728e-01
3.951688872439991507e-02,1.298758974109746722e+00,2.656853332533482548e-01
3.951688872439991507e-02,1.316309771057175837e+00,2.656954469625828485e-01
3.951688872439991507e-02,1.333860568004604730e+00,2.657012930859819488e-01
3.951688872439991507e-02,1.351411364952033844e+00,2.657027550430144380e-01
3.951688872439991507e-02,1.368962161899462737e+00,2.656999281771230126e-01
3.951688872439991507e-02,1.386512958846891852e+00,2.656931172993818868e-01
3.951688872439991507e-02,1.404063755794320745e+00,2.656828221821127545e-01
3.951688872439991507e-02,1.421614552741749860e+00,2.656697117310328204e-01
3.951688872439991507e-02,1.439165349689178974e+00,2.656545882387126301e-01
3.951688872439991507e-02,1.456716146636607867e+00,2.656383437167612049e-01
3.951688872439991507e-02,1.474266943584036982e+00,2.656219107832534232e-01
3.951688872439991507e-02,1.491817740531465875e+00,2.656062109163465634e-01
3.951688872439991507e-02,1.509368537478894989e+00,2.655921030542220951e-01
3.951688872439991507e-02,1.526919334426323882e+00,2.655803355147934863e-01
3.951688872439991507e-02,1.544470131373752997e+00,2.655715040258611603e-01
3.951688872439991507e-02,1.562020928321181890e+00,2.655660183080307268e-01
3.951688872439991507e-02,1.579571725268611004e+00,2.655640791591133421e-01
3.951688872439991507e-02,1.597122522216039897e+00,2.655656673790548483e-01
3.951688872439991507e-02,1.614673319163469012e+00,2.655705451848153209e-01
3.951688872439991507e-02,1.632224116110897905e+00,2.655782700360598270e-01
3.951688872439991507e-02,1.649774913058327019e+00,2.655882200683239991e-01
3.951688872439991507e-02,1.667325710005755912e+00,2.655996296536133894e-01
3.951688872439991507e-02,1.684876506953185027e+00,2.656116330194300823e-01
3.951688872439991507e-02,1.702427303900614142e+00,2.656233133909522981e-01
3.951688872439991507e-02,1.719978100848043034e+00,2.656337548051688757e-01
3.951688872439991507e-02,1.737528897795472149e+00,2.656420935987249266e-01
3.951688872439991507e-02,1.755079694742901042e+00,2.656475666015332138e-01
3.951688872439991507e-02,1.772630491690330157e+00,2.656495532736037890e-01
3.951688872439991507e-02,1.790181288637759049e+00,2.656476093903861746e-01
3.951688872439991507e-02,1.807732085585188164e+00,2.656414903897924007e-01
3.951688872439991507e-02,1.825282882532617057e+00,2.656311631112528993e-01
3.951688872439991507e-02,1.842833679480046172e+00,2.656168053464628698e-01
3.951688872439991507e-02,1.860384476427475064e+00,2.655987933415585589e-01
3.951688872439991507e-02,1.877935273374904179e+00,2.655776780981854435e-01
3.951688872439991507e-02,1.895486070322333072e+00,2.655541519741719259e-01
3.951688872439991507e-02,1.913036867269762187e+00,2.655290076445429026e-01
3.951688872439991507e-02,1.930587664217191080e+00,2.655030919174414250e-01
3.951688872439991507e-02,1.948138461164620194e+00,2.654772571819496441e-01
3.951688872439991507e-02,1.965689258112049309e+00,2.654523133797824785e-01
3.951688872439991507e-02,1.983240055059478202e+00,2.654289833344706806e-01
3.951688872439991507e-02,2.000790852006907095e+00,2.654078640445514670e-01
3.951688872439991507e-02,2.018341648954336431e+00,2.653893961660688250e-01
3.951688872439991507e-02,2.035892445901765324e+00,2.653738433982738010e-01
3.951688872439991507e-02,2.053443242849194217e+00,2.653612828762781928e-01
3.951688872439991507e-02,2.070994039796623110e+00,2.653516070029357521e-01
3.951688872439991507e-02,2.088544836744052446e+00,2.653445364601116352e-01
3.951688872439991507e-02,2.106095633691481339e+00,2.653396434685173499e-01
3.951688872439991507e-02,2.123646430638910232e+00,2.653363837556788618e-01
3.951688872439991507e-02,2.141197227586339125e+00,2.653341351796106862e-01
3.951688872439991507e-02,2.158748024533768461e+00,2.653322405715460852e-01
3.951688872439991507e-02,2.176298821481197354e+00,2.653300521268873169e-01
3.951688872439991507e-02,2.193849618428626247e+00,2.653269746024550235e-01
3.951688872439991507e-02,2.211400415376055140e+00,2.653225046732862191e-01
3.951688872439991507e-02,2.228951212323484476e+00,2.653162640567679476e-01
3.951688872439991507e-02,2.246502009270913369e+00,2.653080244093521389e-01
3.951688872439991507e-02,2.264052806218342262e+00,2.652977225165196185e-01
3.951688872439991507e-02,2.281603603165771599e+00,2.652854648981694541e-01
3.951688872439991507e-02,2.299154400113200492e+00,2.652715216022885070e-01
3.951688872439991507e-02,2.316705197060629384e+00,2.652563096200841741e-01
3.951688872439991507e-02,2.334255994008058277e+00,2.652403669857537061e-01
3.951688872439991507e-02,2.351806790955487614e+00,2.652243191859746663e-01
3.951688872439991507e-02,2.369357587902916507e+00,2.652088399645115002e-01
3.951688872439991507e-02,2.386908384850345399e+00,2.651946089389528582e-01
3.951688872439991507e-02,2.404459181797774292e+00,2.651822686302897636e-01
3.951688872439991507e-02,2.422009978745203629e+00,2.651723835316787681e-01
3.951688872439991507e-02,2.439560775692632522e+00,2.651654037096631278e-01
3.951688872439991507e-02,2.457111572640061414e+00,2.651616351483206402e-01
3.951688872439991507e-02,2.474662369587490307e+00,2.651612186321724574e-01
3.951688872439991507e-02,2.492213166534919644e+00,2.651641184428796816e-01
3.951688872439991507e-02,2.509763963482348537e+00,2.651701215497360709e-01
3.951688872439991507e-02,2.527314760429777429e+00,2.651788473408736579e-01
3.951688872439991507e-02,2.544865557377206766e+00,2.651897673091873631e-01
3.951688872439991507e-02,2.562416354324635659e+00,2.652022335122041774e-01
3.951688872439991507e-02,2.579967151272064552e+00,2.652155141039996278e-01
3.951688872439991507e-02,2.597517948219493444e+00,2.652288338205542884e-01
3.951688872439991507e-02,2.615068745166922781e+00,2.652414170121252801e-01
3.951688872439991507e-02,2.632619542114351674e+00,2.652525306737553712e-01
3.951688872439991507e-02,2.650170339061780567e+00,2.652615249357154759e-01
3.951688872439991507e-02,2.667721136009209459e+00,2.652678686380272599e-01
3.951688872439991507e-02,2.685271932956638796e+00,2.652711779166530559e-01
3.951688872439991507e-02,2.702822729904067689e+00,2.652712361546416542e-01
3.951688872439991507e-02,2.720373526851496582e+00,2.652680041733068705e-01
3.951688872439991507e-02,2.737924323798925474e+00,2.652616201247551819e-01
3.951688872439991507e-02,2.755475120746354811e+00,2.652523891623452257e-01
3.951688872439991507e-02,2.773025917693783704e+00,2.652407635731017232e-01
3.951688872439991507e-02,2.790576714641212597e+00,2.652273146194140119e-01
3.951688872439991507e-02,2.808127511588641489e+00,2.652126978231533760e-01
3.951688872439991507e-02,2.825678308536070826e+00,2.651976138049797482e-01
3.951688872439991507e-02,2.843229105483499719e+00,2.651827670429549588e-01
3.951688872439991507e-02,2.860779902430928612e+00,2.651688250232177024e-01
3.951688872439991507e-02,2.878330699378357949e+00,2.651563802156322036e-01
3.951688872439991507e-02,2.895881496325786841e+00,2.651459171220321709e-01
3.951688872439991507e-02,2.913432293273215734e+00,2.651377863257098344e-01
3.951688872439991507e-02,2.930983090220644627e+00,2.651321870377853496e-01
3.951688872439991507e-02,2.948533887168073964e+00,2.651291591154235627e-01
3.951688872439991507e-02,2.966084684115502856e+00,2.651285849500285563e-01
3.951688872439991507e-02,2.983635481062931749e+00,2.651302010253082653e-01
3.951688872439991507e-02,3.001186278010360642e+00,2.651336183613257069e-01
3.951688872439991507e-02,3.018737074957789979e+00,2.651383505262769891e-01
3.951688872439991507e-02,3.036287871905218871e+00,2.651438474446120575e-01
3.951688872439991507e-02,3.053838668852647764e+00,2.651495328851727340e-01
3.951688872439991507e-02,3.071389465800076657e+00,2.651548432966757129e-01
3.951688872439991507e-02,3.088940262747505994e+00,2.651592655827978984e-01
3.951688872439991507e-02,3.106491059694934886e+00,2.651623714795650066e-01
3.951688872439991507e-02,3.124041856642363779e+00,2.651638464092426206e-01
3.951688872439991507e-02,3.141592653589793116e+00,2.651635110246131077e-01
7.903377744879983013e-02,0.000000000000000000e+00,2.651948308585970193e-01
7.903377744879983013e-02,1.755079694742901070e-02,2.651915723300727334e-01
7.903377744879983013e-02,3.510159389485802139e-02,2.651864995972282313e-01
7.903377744879983013e-02,5.265239084228703209e-02,2.651799205069204635e-01
7.903377744879983013e-02,7.020318778971604279e-02,2.651722713258076736e-01
7.903377744879983013e-02,8.775398473714504655e-02,2.651640915974133872e-01
7.903377744879983013e-02,1.053047816845740642e-01,2.651559922194691721e-01
7.903377744879983013e-02,1.228555786320030818e-01,2.651486186484663388e-01
7.903377744879983013e-02,1.404063755794320856e-01,2.651426114419686564e-01
7.903377744879983013e-02,1.579571725268610893e-01,2.651385665206851816e-01
7.903377744879983013e-02,1.755079694742900931e-01,2.651369975610906593e-01
7.903377744879983013e-02,1.930587664217191246e-01,2.651383028134461362e-01
7.903377744879983013e-02,2.106095633691481284e-01,2.651427383860137099e-01
7.903377744879983013e-02,2.281603603165771321e-01,2.651503996589075762e-01
7.903377744879983013e-02,2.457111572640061636e-01,2.651612120126003447e-01
7.903377744879983013e-02,2.632619542114351674e-01,2.651749315048992917e-01
7.903377744879983013e-02,2.808127511588641712e-01,2.651911555389224739e-01
7.903377744879983013e-02,2.983635481062931749e-01,2.652093429684437287e-01
7.903377744879983013e-02,3.159143450537221787e-01,2.652288425214793799e-01
7.903377744879983013e-02,3.334651420011511824e-01,2.652489279220563434e-01
7.903377744879983013e-02,3.510159389485801862e-01,2.652688376838084894e-01
7.903377744879983013e-02,3.685667358960092455e-01,2.652878172620042330e-01
7.903377744879983013e-02,3.861175328434382492e-01,2.653051611003262034e-01
7.903377744879983013e-02,4.036683297908672530e-01,2.653202521046838513e-01
7.903377744879983013e-02,4.212191267382962567e-01,2.653325962192938925e-01
7.903377744879983013e-02,4.387699236857252605e-01,2.653418500621993470e-01
7.903377744879983013e-02,4.563207206331542642e-01,2.653478399819951261e-01
7.903377744879983013e-02,4.738715175805832680e-01,2.653505714010689909e-01
