theta,phi,B
0.000000000000000000e+00,2.246502009270913369e+00,2.587834574274202049e-01
0.000000000000000000e+00,2.264052806218342262e+00,2.587400869199648068e-01
0.000000000000000000e+00,2.281603603165771599e+00,2.586946050055167201e-01
0.000000000000000000e+00,2.299154400113200492e+00,2.586476603832186250e-01
0.000000000000000000e+00,2.316705197060629384e+00,2.586000264607534183e-01
0.000000000000000000e+00,2.334255994008058277e+00,2.585525783992465576e-01
0.000000000000000000e+00,2.351806790955487614e+00,2.585062624950627552e-01
0.000000000000000000e+00,2.369357587902916507e+00,2.584620591190199823e-01
0.000000000000000000e+00,2.386908384850345399e+00,2.584209409262789303e-01
0.000000000000000000e+00,2.404459181797774292e+00,2.583838284613933500e-01
0.000000000000000000e+00,2.422009978745203629e+00,2.583515455800605154e-01
0.000000000000000000e+00,2.439560775692632522e+00,2.583247772655208330e-01
0.000000000000000000e+00,2.457111572640061414e+00,2.583040324152804934e-01
0.000000000000000000e+00,2.474662369587490307e+00,2.582896140049135147e-01
0.000000000000000000e+00,2.492213166534919644e+00,2.582815987032381910e-01
0.000000000000000000e+00,2.509763963482348537e+00,2.582798275317084724e-01
0.000000000000000000e+00,2.527314760429777429e+00,2.582839085557391834e-01
0.000000000000000000e+00,2.544865557377206766e+00,2.582932319017506861e-01
0.000000000000000000e+00,2.562416354324635659e+00,2.583069966533140249e-01
0.000000000000000000e+00,2.579967151272064552e+00,2.583242484399375649e-01
0.000000000000000000e+00,2.597517948219493444e+00,2.583439258416047601e-01
0.000000000000000000e+00,2.615068745166922781e+00,2.583649131382442232e-01
0.000000000000000000e+00,2.632619542114351674e+00,2.583860964781187763e-01
0.000000000000000000e+00,2.650170339061780567e+00,2.584064202568234769e-01
0.000000000000000000e+00,2.667721136009209459e+00,2.584249404127783034e-01
0.000000000000000000e+00,2.685271932956638796e+00,2.584408714667881801e-01
0.000000000000000000e+00,2.702822729904067689e+00,2.584536244598101273e-01
0.000000000000000000e+00,2.720373526851496582e+00,2.584628334580775788e-01
0.000000000000000000e+00,2.737924323798925474e+00,2.584683689686783636e-01
0.000000000000000000e+00,2.755475120746354811e+00,2.584703374007260024e-01
0.000000000000000000e+00,2.773025917693783704e+00,2.584690665677720767e-01
0.000000000000000000e+00,2.790576714641212597e+00,2.584650781008454024e-01
0.000000000000000000e+00,2.808127511588641489e+00,2.584590484712565583e-01
0.000000000000000000e+00,2.825678308536070826e+00,2.584517610528443421e-01
0.000000000000000000e+00,2.843229105483499719e+00,2.584440522350847647e-01
0.000000000000000000e+00,2.860779902430928612e+00,2.584367549911094630e-01
0.000000000000000000e+00,2.878330699378357949e+00,2.584306434799274466e-01
0.000000000000000000e+00,2.895881496325786841e+00,2.584263822059600368e-01
0.000000000000000000e+00,2.913432293273215734e+00,2.584244829726808357e-01
0.000000000000000000e+00,2.930983090220644627e+00,2.584252723675037888e-01
0.000000000000000000e+00,2.948533887168073964e+00,2.584288718333188073e-01
0.000000000000000000e+00,2.966084684115502856e+00,2.584351915621349027e-01
0.000000000000000000e+00,2.983635481062931749e+00,2.584439385416522628e-01
0.000000000000000000e+00,3.001186278010360642e+00,2.584546381559296169e-01
0.000000000000000000e+00,3.018737074957789979e+00,2.584666678484766611e-01
0.000000000000000000e+00,3.036287871905218871e+00,2.584793005598270410e-01
0.000000000000000000e+00,3.053838668852647764e+00,2.584917550055407243e-01
0.000000000000000000e+00,3.071389465800076657e+00,2.585032494084688048e-01
0.000000000000000000e+00,3.088940262747505994e+00,2.585130550718482967e-01
0.000000000000000000e+00,3.106491059694934886e+00,2.585205461933048898e-01
0.000000000000000000e+00,3.124041856642363779e+00,2.585252425737533111e-01
0.000000000000000000e+00,3.141592653589793116e+00,2.585268423529938908e-01
3.951688872439991507e-02,0.000000000000000000e+00,2.585411005069810364e-01
3.951688872439991507e-02,1.755079694742901070e-02,2.585427951408278413e-01
3.951688872439991507e-02,3.510159389485802139e-02,2.585413970666363137e-01
3.951688872439991507e-02,5.265239084228703209e-02,2.585372289430220571e-01
3.951688872439991507e-02,7.020318778971604279e-02,2.585307888958029987e-01
3.951688872439991507e-02,8.775398473714504655e-02,2.585227167592050179e-01
3.951688872439991507e-02,1.053047816845740642e-01,2.585137505428297677e-01
3.951688872439991507e-02,1.228555786320030818e-01,2.585046760227366347e-01
3.951688872439991507e-02,1.404063755794320856e-01,2.584962728218840877e-01
