theta,phi,B
0.000000000000000000e+00,2.527314760429777429e-01,2.683668058941235834e+00
0.000000000000000000e+00,2.597517948219493777e-01,2.685035958843998483e+00
0.000000000000000000e+00,2.667721136009209570e-01,2.688120165181920651e+00
0.000000000000000000e+00,2.737924323798925919e-01,2.692801358918900156e+00
0.000000000000000000e+00,2.808127511588641712e-01,2.698785935975852812e+00
0.000000000000000000e+00,2.878330699378358060e-01,2.705646848292484474e+00
0.000000000000000000e+00,2.948533887168073853e-01,2.712876064687656186e+00
0.000000000000000000e+00,3.018737074957789646e-01,2.719941944427476166e+00
0.000000000000000000e+00,3.088940262747505994e-01,2.726344791546803314e+00
0.000000000000000000e+00,3.159143450537221787e-01,2.731664641284467621e+00
0.000000000000000000e+00,3.229346638326938135e-01,2.735596757720579308e+00
0.000000000000000000e+00,3.299549826116653928e-01,2.737972159153270191e+00
0.000000000000000000e+00,3.369753013906370276e-01,2.738762465936035451e+00
0.000000000000000000e+00,3.439956201696086069e-01,2.738070220187319048e+00
0.000000000000000000e+00,3.510159389485802417e-01,2.736107334313851336e+00
0.000000000000000000e+00,3.580362577275518210e-01,2.733165330177185659e+00
0.000000000000000000e+00,3.650565765065234558e-01,2.729581461616303439e+00
0.000000000000000000e+00,3.720768952854950351e-01,2.725704685297540397e+00
0.000000000000000000e+00,3.790972140644666144e-01,2.721864850338743480e+00
0.000000000000000000e+00,3.861175328434382492e-01,2.718347563318490145e+00
0.000000000000000000e+00,3.931378516224098285e-01,2.715376127635814374e+00
0.000000000000000000e+00,4.001581704013814633e-01,2.713100928568482839e+00
0.000000000000000000e+00,4.071784891803530426e-01,2.711595782905531937e+00
0.000000000000000000e+00,4.141988079593246774e-01,2.710860190796621438e+00
0.000000000000000000e+00,4.212191267382962567e-01,2.710826153830038443e+00
0.000000000000000000e+00,4.282394455172678915e-01,2.711368234030846036e+00
0.000000000000000000e+00,4.352597642962394708e-01,2.712315750756855159e+00
0.000000000000000000e+00,4.422800830752111056e-01,2.713466342413010768e+00
0.000000000000000000e+00,4.493004018541826849e-01,2.714600444922866895e+00
0.000000000000000000e+00,4.563207206331542642e-01,2.715496460733075157e+00
0.000000000000000000e+00,4.633410394121258991e-01,2.715946446126544345e+00
0.000000000000000000e+00,4.703613581910974784e-01,2.715772011995635893e+00
0.000000000000000000e+00,4.773816769700691132e-01,2.714839844299494320e+00
0.000000000000000000e+00,4.844019957490406925e-01,2.713075878367436022e+00
0.000000000000000000e+00,4.914223145280123273e-01,2.710476807469166527e+00
0.000000000000000000e+00,4.984426333069839066e-01,2.707117380156174313e+00
0.000000000000000000e+00,5.054629520859554859e-01,2.703151938030506685e+00
0.000000000000000000e+00,5.124832708649271762e-01,2.698808926404437258e+00
0.000000000000000000e+00,5.195035896438987555e-01,2.694377685917070497e+00
0.000000000000000000e+00,5.265239084228703348e-01,2.690187658847709606e+00
0.000000000000000000e+00,5.335442272018419141e-01,2.686581122365002461e+00
0.000000000000000000e+00,5.405645459808134934e-01,2.683881555359681315e+00
0.000000000000000000e+00,5.475848647597851837e-01,2.682360599731174133e+00
0.000000000000000000e+00,5.546051835387567630e-01,2.682207140702005610e+00
0.000000000000000000e+00,5.616255023177283423e-01,2.683502184727525552e+00
0.000000000000000000e+00,5.686458210966999216e-01,2.686202891428883355e+00
0.000000000000000000e+00,5.756661398756716119e-01,2.690138318248530780e+00
0.000000000000000000e+00,5.826864586546431912e-01,2.695018234910149690e+00
0.000000000000000000e+00,5.897067774336147705e-01,2.700454895294216229e+00
0.000000000000000000e+00,5.967270962125863498e-01,2.705996100247929359e+00
0.000000000000000000e+00,6.037474149915579291e-01,2.711166451495646612e+00
0.000000000000000000e+00,6.107677337705296194e-01,2.715512582360498861e+00
0.000000000000000000e+00,6.177880525495011987e-01,2.718647517217150256e+00
0.000000000000000000e+00,6.248083713284727780e-01,2.720289259284867978e+00
0.000000000000000000e+00,6.318286901074443573e-01,2.720289259284867978e+00
0.000000000000000000e+00,6.388490088864160477e-01,2.718647517217150256e+00
0.000000000000000000e+00,6.458693276653876270e-01,2.715512582360498861e+00
0.000000000000000000e+00,6.528896464443592063e-01,2.711166451495646612e+00
0.000000000000000000e+00,6.599099652233307856e-01,2.705996100247930247e+00
0.000000000000000000e+00,6.669302840023024759e-01,2.700454895294215785e+00
0.000000000000000000e+00,6.739506027812740552e-01,2.695018234910149690e+00
0.000000000000000000e+00,6.809709215602456345e-01,2.690138318248530336e+00
0.000000000000000000e+00,6.879912403392172138e-01,2.686202891428883355e+00
0.000000000000000000e+00,6.950115591181887931e-01,2.683502184727525552e+00
0.000000000000000000e+00,7.020318778971604834e-01,2.682207140702005610e+00
0.000000000000000000e+00,7.090521966761320627e-01,2.682360599731173689e+00
0.000000000000000000e+00,7.160725154551036420e-01,2.683881555359681759e+00
0.000000000000000000e+00,7.230928342340752213e-01,2.686581122365002017e+00
0.000000000000000000e+00,7.301131530130469116e-01,2.690187658847709606e+00
0.000000000000000000e+00,7.371334717920184909e-01,2.694377685917070497e+00
0.000000000000000000e+00,7.441537905709900702e-01,2.698808926404436814e+00
0.000000000000000000e+00,7.511741093499616495e-01,2.703151938030506241e+00
0.000000000000000000e+00,7.581944281289332288e-01,2.707117380156175646e+00
0.000000000000000000e+00,7.652147469079049191e-01,2.710476807469166527e+00
0.000000000000000000e+00,7.722350656868764984e-01,2.713075878367435134e+00
0.000000000000000000e+00,7.792553844658480777e-01,2.714839844299493876e+00
0.000000000000000000e+00,7.862757032448196570e-01,2.715772011995635893e+00
0.000000000000000000e+00,7.932960220237913473e-01,2.715946446126544345e+00
0.000000000000000000e+00,8.003163408027629266e-01,2.715496460733075601e+00
0.000000000000000000e+00,8.073366595817345059e-01,2.714600444922866007e+00
0.000000000000000000e+00,8.143569783607060852e-01,2.713466342413011212e+00
0.000000000000000000e+00,8.213772971396777756e-01,2.712315750756855159e+00
0.000000000000000000e+00,8.283976159186493549e-01,2.711368234030845592e+00
0.000000000000000000e+00,8.354179346976209342e-01,2.710826153830037999e+00
0.000000000000000000e+00,8.424382534765925135e-01,2.710860190796621438e+00
0.000000000000000000e+00,8.494585722555640928e-01,2.711595782905531937e+00
0.000000000000000000e+00,8.564788910345357831e-01,2.713100928568482839e+00
0.000000000000000000e+00,8.634992098135073624e-01,2.715376127635814818e+00
0.000000000000000000e+00,8.705195285924789417e-01,2.718347563318489257e+00
0.000000000000000000e+00,8.775398473714505210e-01,2.721864850338744368e+00
0.000000000000000000e+00,8.845601661504222113e-01,2.725704685297540397e+00
0.000000000000000000e+00,8.915804849293937906e-01,2.729581461616302995e+00
0.000000000000000000e+00,8.986008037083653699e-01,2.733165330177186103e+00
0.000000000000000000e+00,9.056211224873369492e-01,2.736107334313850892e+00
0.000000000000000000e+00,9.126414412663085285e-01,2.738070220187319048e+00
0.000000000000000000e+00,9.196617600452802188e-01,2.738762465936035451e+00
0.000000000000000000e+00,9.266820788242517981e-01,2.737972159153269747e+00
0.000000000000000000e+00,9.337023976032233774e-01,2.735596757720579753e+00
0.000000000000000000e+00,9.407227163821949567e-01,2.731664641284468065e+00
0.000000000000000000e+00,9.477430351611666470e-01,2.726344791546802870e+00
0.000000000000000000e+00,9.547633539401382263e-01,2.719941944427475722e+00
0.000000000000000000e+00,9.617836727191098056e-01,2.712876064687656630e+00
0.000000000000000000e+00,9.688039914980813849e-01,2.705646848292484030e+00
0.000000000000000000e+00,9.758243102770529642e-01,2.698785935975853700e+00
0.000000000000000000e+00,9.828446290560246545e-01,2.692801358918900156e+00
0.000000000000000000e+00,9.898649478349962338e-01,2.688120165181921095e+00
0.000000000000000000e+00,9.968852666139678131e-01,2.685035958843998483e+00
0.000000000000000000e+00,1.003905585392939503e+00,2.683668058941236279e+00
0.000000000000000000e+00,1.010925904171910972e+00,2.683938088069997008e+00
0.000000000000000000e+00,1.017946222950882662e+00,2.685568082361055708e+00
0.000000000000000000e+00,1.024966541729854352e+00,2.688101842879084824e+00
0.000000000000000000e+00,1.031986860508825821e+00,2.690948490777836266e+00
0.000000000000000000e+00,1.039007179287797511e+00,2.693444381137625854e+00
0.000000000000000000e+00,1.046027498066768979e+00,2.694927036457702041e+00
0.000000000000000000e+00,1.053047816845740670e+00,2.694812922119382836e+00
0.000000000000000000e+00,1.060068135624712360e+00,2.692669976022838085e+00
0.000000000000000000e+00,1.067088454403683828e+00,2.688275987661956190e+00
0.000000000000000000e+00,1.074108773182655518e+00,2.681655227252748741e+00
0.000000000000000000e+00,1.081129091961626987e+00,2.673088037148062313e+00
0.000000000000000000e+00,1.088149410740598677e+00,2.663091164061519578e+00
0.000000000000000000e+00,1.095169729519570367e+00,2.652370072492328923e+00
0.000000000000000000e+00,1.102190048298541836e+00,2.641747913946027371e+00
0.000000000000000000e+00,1.109210367077513526e+00,2.632078798918133344e+00
0.000000000000000000e+00,1.116230685856485216e+00,2.624155140308023437e+00
0.000000000000000000e+00,1.123251004635456685e+00,2.618619816275899570e+00
0.000000000000000000e+00,1.130271323414428375e+00,2.615893583438849923e+00
0.000000000000000000e+00,1.137291642193399843e+00,2.616126564587996306e+00
0.000000000000000000e+00,1.144311960972371534e+00,2.619179909554581798e+00
0.000000000000000000e+00,1.151332279751343224e+00,2.624640199770404525e+00
0.000000000000000000e+00,1.158352598530314692e+00,2.631865260733720291e+00
0.000000000000000000e+00,1.165372917309286382e+00,2.640056241998923969e+00
0.000000000000000000e+00,1.172393236088257851e+00,2.648347596836272189e+00
0.000000000000000000e+00,1.179413554867229541e+00,2.655904353445570187e+00
0.000000000000000000e+00,1.186433873646201231e+00,2.662015108195503021e+00
0.000000000000000000e+00,1.193454192425172700e+00,2.666169623336029471e+00
0.000000000000000000e+00,1.200474511204144390e+00,2.668111735436577536e+00
0.000000000000000000e+00,1.207494829983115858e+00,2.667861262111390630e+00
0.000000000000000000e+00,1.214515148762087549e+00,2.665702371741807575e+00
0.000000000000000000e+00,1.221535467541059239e+00,2.662139989352860336e+00
0.000000000000000000e+00,1.228555786320030707e+00,2.657829742054180322e+00
0.000000000000000000e+00,1.235576105099002397e+00,2.653490209132786770e+00
0.000000000000000000e+00,1.242596423877974088e+00,2.649808425754724972e+00
0.000000000000000000e+00,1.249616742656945556e+00,2.647350419279851153e+00
0.000000000000000000e+00,1.256637061435917246e+00,2.646487926022912607e+00
3.951688872439991507e-02,0.000000000000000000e+00,2.646293705220911896e+00
3.951688872439991507e-02,7.020318778971604452e-03,2.647645480690805186e+00
3.951688872439991507e-02,1.404063755794320890e-02,2.650535230467721437e+00
3.951688872439991507e-02,2.106095633691481422e-02,2.654530133587988061e+00
3.951688872439991507e-02,2.808127511588641781e-02,2.659017793891910397e+00
3.951688872439991507e-02,3.510159389485802139e-02,2.663284569046932226e+00
3.951688872439991507e-02,4.212191267382962845e-02,2.666607636400676551e+00
3.951688872439991507e-02,4.914223145280122856e-02,2.668349353858603390e+00
3.951688872439991507e-02,5.616255023177283562e-02,2.668042185748643380e+00
3.951688872439991507e-02,6.318286901074443573e-02,2.665453627436210393e+00
3.951688872439991507e-02,7.020318778971604279e-02,2.660623028608288365e+00
3.951688872439991507e-02,7.722350656868764984e-02,2.653865672370817830e+00
3.951688872439991507e-02,8.424382534765925690e-02,2.645743482604965724e+00
3.951688872439991507e-02,9.126414412663086395e-02,2.637005805706305495e+00
3.951688872439991507e-02,9.828446290560245713e-02,2.628507341539109810e+00
3.951688872439991507e-02,1.053047816845740642e-01,2.621113038225983960e+00
3.951688872439991507e-02,1.123251004635456712e-01,2.615601286752907040e+00
3.951688872439991507e-02,1.193454192425172783e-01,2.612576879344088443e+00
3.951688872439991507e-02,1.263657380214888715e-01,2.612403929963582616e+00
3.951688872439991507e-02,1.333860568004604785e-01,2.615166468662914134e+00
3.951688872439991507e-02,1.404063755794320856e-01,2.620661035241238057e+00
3.951688872439991507e-02,1.474266943584036926e-01,2.628421739816483527e+00
3.951688872439991507e-02,1.544470131373752997e-01,2.637774407806726451e+00
3.951688872439991507e-02,1.614673319163469067e-01,2.647913054408597588e+00
3.951688872439991507e-02,1.684876506953185138e-01,2.657989440723935282e+00
3.951688872439991507e-02,1.755079694742901208e-01,2.667205134884625295e+00
3.951688872439991507e-02,1.825282882532617279e-01,2.674895471150973147e+00
3.951688872439991507e-02,1.895486070322333072e-01,2.680596038457422559e+00
3.951688872439991507e-02,1.965689258112049143e-01,2.684084651485481032e+00
3.951688872439991507e-02,2.035892445901765213e-01,2.685394847417075237e+00
3.951688872439991507e-02,2.106095633691481284e-01,2.684800409642588814e+00
3.951688872439991507e-02,2.176298821481197354e-01,2.682773812593895357e+00
3.951688872439991507e-02,2.246502009270913425e-01,2.679924399079661956e+00
3.951688872439991507e-02,2.316705197060629495e-01,2.676924206465665090e+00
3.951688872439991507e-02,2.386908384850345566e-01,2.674430428137194671e+00
3.951688872439991507e-02,2.457111572640061636e-01,2.673013447211392446e+00
3.951688872439991507e-02,2.527314760429777429e-01,2.673098269032617047e+00
3.951688872439991507e-02,2.597517948219493777e-01,2.674925196058544952e+00
3.951688872439991507e-02,2.667721136009209570e-01,2.678533021892422372e+00
3.951688872439991507e-02,2.737924323798925919e-01,2.683765217458783159e+00
3.951688872439991507e-02,2.808127511588641712e-01,2.690296899621926308e+00
3.951688872439991507e-02,2.878330699378358060e-01,2.697678133014617341e+00
3.951688872439991507e-02,2.948533887168073853e-01,2.705387565871677058e+00
3.951688872439991507e-02,3.018737074957789646e-01,2.712889683117567063e+00
3.951688872439991507e-02,3.088940262747505994e-01,2.719689101653544494e+00
3.951688872439991507e-02,3.159143450537221787e-01,2.725376248250834355e+00
3.951688872439991507e-02,3.229346638326938135e-01,2.729660270663272215e+00
3.951688872439991507e-02,3.299549826116653928e-01,2.732386895373783098e+00
3.951688872439991507e-02,3.369753013906370276e-01,2.733540892712295278e+00
3.951688872439991507e-02,3.439956201696086069e-01,2.733234586366340757e+00
3.951688872439991507e-02,3.510159389485802417e-01,2.731685240623952904e+00
3.951688872439991507e-02,3.580362577275518210e-01,2.729185037923749224e+00
3.951688872439991507e-02,3.650565765065234558e-01,2.726067669230396451e+00
3.951688872439991507e-02,3.720768952854950351e-01,2.722675332921299152e+00
3.951688872439991507e-02,3.790972140644666144e-01,2.719329278868923616e+00
3.951688872439991507e-02,3.861175328434382492e-01,2.716306097486497872e+00
3.951688872439991507e-02,3.931378516224098285e-01,2.713820914334704515e+00
3.951688872439991507e-02,4.001581704013814633e-01,2.712017677199223264e+00
3.951688872439991507e-02,4.071784891803530426e-01,2.710965948373059486e+00
3.951688872439991507e-02,4.141988079593246774e-01,2.710663122191272922e+00
3.951688872439991507e-02,4.212191267382962567e-01,2.711040798205536451e+00
3.951688872439991507e-02,4.282394455172678915e-01,2.711974117240946835e+00
3.951688872439991507e-02,4.352597642962394708e-01,2.713293128600355431e+00
3.951688872439991507e-02,4.422800830752111056e-01,2.714795593188124467e+00
3.951688872439991507e-02,4.493004018541826849e-01,2.716260927428401306e+00
3.951688872439991507e-02,4.563207206331542642e-01,2.717465164075109296e+00
3.951688872439991507e-02,4.633410394121258991e-01,2.718196793432418268e+00
3.951688872439991507e-02,4.703613581910974784e-01,2.718273145326600915e+00
3.951688872439991507e-02,4.773816769700691132e-01,2.717556620944629131e+00
3.951688872439991507e-02,4.844019957490406925e-01,2.715969668039751816e+00
3.951688872439991507e-02,4.914223145280123273e-01,2.713507021550218834e+00
3.951688872439991507e-02,4.984426333069839066e-01,2.710243516517626627e+00
3.951688872439991507e-02,5.054629520859554859e-01,2.706335814401368722e+00
3.951688872439991507e-02,5.124832708649271762e-01,2.702016721527996879e+00
3.951688872439991507e-02,5.195035896438987555e-01,2.697581420880189373e+00
3.951688872439991507e-02,5.265239084228703348e-01,2.693365829653752819e+00
3.951688872439991507e-02,5.335442272018419141e-01,2.689718326677500659e+00
3.951688872439991507e-02,5.405645459808134934e-01,2.686967119984712493e+00
3.951688872439991507e-02,5.475848647597851837e-01,2.685386383970925994e+00
3.951688872439991507e-02,5.546051835387567630e-01,2.685164836252050602e+00
3.951688872439991507e-02,5.616255023177283423e-01,2.686380530825634327e+00
3.951688872439991507e-02,5.686458210966999216e-01,2.688985257472162882e+00
3.951688872439991507e-02,5.756661398756716119e-01,2.692801068300033851e+00
3.951688872439991507e-02,5.826864586546431912e-01,2.697530184027528755e+00
3.951688872439991507e-02,5.897067774336147705e-01,2.702778011755329501e+00
3.951688872439991507e-02,5.967270962125863498e-01,2.708087424170479984e+00
3.951688872439991507e-02,6.037474149915579291e-01,2.712981017309002318e+00
3.951688872439991507e-02,6.107677337705296194e-01,2.717006978502236159e+00
3.951688872439991507e-02,6.177880525495011987e-01,2.719783615379581576e+00
3.951688872439991507e-02,6.248083713284727780e-01,2.721037613476688488e+00
3.951688872439991507e-02,6.318286901074443573e-01,2.720631717187353527e+00
3.951688872439991507e-02,6.388490088864160477e-01,2.718578696583841658e+00
3.951688872439991507e-02,6.458693276653876270e-01,2.715040026775827009e+00
3.951688872439991507e-02,6.528896464443592063e-01,2.710309468003311739e+00
3.951688872439991507e-02,6.599099652233307856e-01,2.704783467475630143e+00
3.951688872439991507e-02,6.669302840023024759e-01,2.698921786492129993e+00
3.951688872439991507e-02,6.739506027812740552e-01,2.693202802421322595e+00
3.951688872439991507e-02,6.809709215602456345e-01,2.688078419493952431e+00
3.951688872439991507e-02,6.879912403392172138e-01,2.683933397468009296e+00
3.951688872439991507e-02,6.950115591181887931e-01,2.681053208154263068e+00
3.951688872439991507e-02,7.020318778971604834e-01,2.679603367476117715e+00
3.951688872439991507e-02,7.090521966761320627e-01,2.679621734211504513e+00
3.951688872439991507e-02,7.160725154551036420e-01,2.681023717253638416e+00
3.951688872439991507e-02,7.230928342340752213e-01,2.683618895266594695e+00
3.951688872439991507e-02,7.301131530130469116e-01,2.687136403725668643e+00
3.951688872439991507e-02,7.371334717920184909e-01,2.691255711679732876e+00
3.951688872439991507e-02,7.441537905709900702e-01,2.695639155065102432e+00
3.951688872439991507e-02,7.511741093499616495e-01,2.699962804643136316e+00
3.951688872439991507e-02,7.581944281289332288e-01,2.703942848913524433e+00
3.951688872439991507e-02,7.652147469079049191e-01,2.707355540364194901e+00
3.951688872439991507e-02,7.722350656868764984e-01,2.710049734893626106e+00
3.951688872439991507e-02,7.792553844658480777e-01,2.711951995667884141e+00
3.951688872439991507e-02,7.862757032448196570e-01,2.713065003808862397e+00
3.951688872439991507e-02,7.932960220237913473e-01,2.713460531564380052e+00
3.951688872439991507e-02,8.003163408027629266e-01,2.713268455288724734e+00
3.951688872439991507e-02,8.073366595817345059e-01,2.712663237335062316e+00
3.951688872439991507e-02,8.143569783607060852e-01,2.711849056640838640e+00
3.951688872439991507e-02,8.213772971396777756e-01,2.711044417081089009e+00
3.951688872439991507e-02,8.283976159186493549e-01,2.710466719933769308e+00
3.951688872439991507e-02,8.354179346976209342e-01,2.710317048668346551e+00
3.951688872439991507e-02,8.424382534765925135e-01,2.710765345087867040e+00
3.951688872439991507e-02,8.494585722555640928e-01,2.711936274559643589e+00
3.951688872439991507e-02,8.564788910345357831e-01,2.713896353807849771e+00
3.951688872439991507e-02,8.634992098135073624e-01,2.716643272180475854e+00
3.951688872439991507e-02,8.705195285924789417e-01,2.720098670825833231e+00
3.951688872439991507e-02,8.775398473714505210e-01,2.724105838619272912e+00
3.951688872439991507e-02,8.845601661504222113e-01,2.728433737845537443e+00
3.951688872439991507e-02,8.915804849293937906e-01,2.732788421938689538e+00
3.951688872439991507e-02,8.986008037083653699e-01,2.736832240969439667e+00
3.951688872439991507e-02,9.056211224873369492e-01,2.740210299001597960e+00
3.951688872439991507e-02,9.126414412663085285e-01,2.742582541618348024e+00
3.951688872439991507e-02,9.196617600452802188e-01,2.743658769135953968e+00
3.951688872439991507e-02,9.266820788242517981e-01,2.743232972663667280e+00
3.951688872439991507e-02,9.337023976032233774e-01,2.741212853094277868e+00
3.951688872439991507e-02,9.407227163821949567e-01,2.737640349306875276e+00
3.951688872439991507e-02,9.477430351611666470e-01,2.732699551260735493e+00
3.951688872439991507e-02,9.547633539401382263e-01,2.726709504753503932e+00
3.951688872439991507e-02,9.617836727191098056e-01,2.720101036542357242e+00
3.951688872439991507e-02,9.688039914980813849e-01,2.713378666571405251e+00
3.951688872439991507e-02,9.758243102770529642e-01,2.707070688621422416e+00
3.951688872439991507e-02,9.828446290560246545e-01,2.701672317655318345e+00
3.951688872439991507e-02,9.898649478349962338e-01,2.697588150516704530e+00
3.951688872439991507e-02,9.968852666139678131e-01,2.695080838564894776e+00
3.951688872439991507e-02,1.003905585392939503e+00,2.694232677672709464e+00
3.951688872439991507e-02,1.010925904171910972e+00,2.694925740326565400e+00
3.951688872439991507e-02,1.017946222950882662e+00,2.696844283293677424e+00
3.951688872439991507e-02,1.024966541729854352e+00,2.699500655661850157e+00
3.951688872439991507e-02,1.031986860508825821e+00,2.702283095669900437e+00
3.951688872439991507e-02,1.039007179287797511e+00,2.704520992295632364e+00
3.951688872439991507e-02,1.046027498066768979e+00,2.705560767885796469e+00
3.951688872439991507e-02,1.053047816845740670e+00,2.704843847835742388e+00
3.951688872439991507e-02,1.060068135624712360e+00,2.701977479745001798e+00
3.951688872439991507e-02,1.067088454403683828e+00,2.696789587234512897e+00
3.951688872439991507e-02,1.074108773182655518e+00,2.689360390896747610e+00
3.951688872439991507e-02,1.081129091961626987e+00,2.680026051830141753e+00
3.951688872439991507e-02,1.088149410740598677e+00,2.669352810101326856e+00
3.951688872439991507e-02,1.095169729519570367e+00,2.658083618934914849e+00
3.951688872439991507e-02,1.102190048298541836e+00,2.647062679393761719e+00
3.951688872439991507e-02,1.109210367077513526e+00,2.637146125426969689e+00
3.951688872439991507e-02,1.116230685856485216e+00,2.629109019522938961e+00
3.951688872439991507e-02,1.123251004635456685e+00,2.623559527889792076e+00
3.951688872439991507e-02,1.130271323414428375e+00,2.620870530605525328e+00
3.951688872439991507e-02,1.137291642193399843e+00,2.621137031592116973e+00
3.951688872439991507e-02,1.144311960972371534e+00,2.624164774065120831e+00
3.951688872439991507e-02,1.151332279751343224e+00,2.629491787776005118e+00
3.951688872439991507e-02,1.158352598530314692e+00,2.636440641304949040e+00
3.951688872439991507e-02,1.165372917309286382e+00,2.644195434730712169e+00
3.951688872439991507e-02,1.172393236088257851e+00,2.651894514675625203e+00
3.951688872439991507e-02,1.179413554867229541e+00,2.658727914877180964e+00
3.951688872439991507e-02,1.186433873646201231e+00,2.664027880603951459e+00
3.951688872439991507e-02,1.193454192425172700e+00,2.667341618984148788e+00
3.951688872439991507e-02,1.200474511204144390e+00,2.668477545437633491e+00
3.951688872439991507e-02,1.207494829983115858e+00,2.667519514832584093e+00
3.951688872439991507e-02,1.214515148762087549e+00,2.664807441535110399e+00
3.951688872439991507e-02,1.221535467541059239e+00,2.660886841586389551e+00
3.951688872439991507e-02,1.228555786320030707e+00,2.656433659397792191e+00
3.951688872439991507e-02,1.235576105099002397e+00,2.652163792065764802e+00
3.951688872439991507e-02,1.242596423877974088e+00,2.648738613647130702e+00
3.951688872439991507e-02,1.249616742656945556e+00,2.646678290710185344e+00
3.951688872439991507e-02,1.256637061435917246e+00,2.646293705220911896e+00
7.903377744879983013e-02,0.000000000000000000e+00,2.645758678580365952e+00
7.903377744879983013e-02,7.020318778971604452e-03,2.647540831950865314e+00
7.903377744879983013e-02,1.404063755794320890e-02,2.650828304771271959e+00
7.903377744879983013e-02,2.106095633691481422e-02,2.655130111879405508e+00
7.903377744879983013e-02,2.808127511588641781e-02,2.659789669564320835e+00
7.903377744879983013e-02,3.510159389485802139e-02,2.664067828115787240e+00
7.903377744879983013e-02,4.212191267382962845e-02,2.667237248314505482e+00
7.903377744879983013e-02,4.914223145280122856e-02,2.668676432988797309e+00
7.903377744879983013e-02,5.616255023177283562e-02,2.667951769068078516e+00
7.903377744879983013e-02,6.318286901074443573e-02,2.664877416879684269e+00
7.903377744879983013e-02,7.020318778971604279e-02,2.659545612117145463e+00
7.903377744879983013e-02,7.722350656868764984e-02,2.652323578291182482e+00
7.903377744879983013e-02,8.424382534765925690e-02,2.643817329816455342e+00
7.903377744879983013e-02,9.126414412663086395e-02,2.634806671834690750e+00
7.903377744879983013e-02,9.828446290560245713e-02,2.626159177121032418e+00
7.903377744879983013e-02,1.053047816845740642e-01,2.618733420440833903e+00
7.903377744879983013e-02,1.123251004635456712e-01,2.613282978810377966e+00
7.903377744879983013e-02,1.193454192425172783e-01,2.610372525206532845e+00
7.903377744879983013e-02,1.263657380214888715e-01,2.610315792205355478e+00
7.903377744879983013e-02,1.333860568004604785e-01,2.613142468499610960e+00
7.903377744879983013e-02,1.404063755794320856e-01,2.618597563593309197e+00
7.903377744879983013e-02,1.474266943584036926e-01,2.626172877667737993e+00
7.903377744879983013e-02,1.544470131373752997e-01,2.635166426407874241e+00
7.903377744879983013e-02,1.614673319163469067e-01,2.644762453715122419e+00
7.903377744879983013e-02,1.684876506953185138e-01,2.654122398518458770e+00
7.903377744879983013e-02,1.755079694742901208e-01,2.662476119817173359e+00
7.903377744879983013e-02,1.825282882532617279e-01,2.669202926647421314e+00
7.903377744879983013e-02,1.895486070322333072e-01,2.673893443368215550e+00
