theta,phi,B
0.000000000000000000e+00,5.265239084228703348e-01,2.515072890363379887e+00
0.000000000000000000e+00,5.335442272018419141e-01,2.513247244815339343e+00
0.000000000000000000e+00,5.405645459808134934e-01,2.511608028427797290e+00
0.000000000000000000e+00,5.475848647597851837e-01,2.510147349635808656e+00
0.000000000000000000e+00,5.546051835387567630e-01,2.508857115256208026e+00
0.000000000000000000e+00,5.616255023177283423e-01,2.507728941979548765e+00
0.000000000000000000e+00,5.686458210966999216e-01,2.506754052437178970e+00
0.000000000000000000e+00,5.756661398756716119e-01,2.505923210295553094e+00
0.000000000000000000e+00,5.826864586546431912e-01,2.505226746302006369e+00
0.000000000000000000e+00,5.897067774336147705e-01,2.504654713205232142e+00
0.000000000000000000e+00,5.967270962125863498e-01,2.504197184281927502e+00
0.000000000000000000e+00,6.037474149915579291e-01,2.503844682099681140e+00
0.000000000000000000e+00,6.107677337705296194e-01,2.503588696578546102e+00
0.000000000000000000e+00,6.177880525495011987e-01,2.503422229897747986e+00
0.000000000000000000e+00,6.248083713284727780e-01,2.503340294793601650e+00
0.000000000000000000e+00,6.318286901074443573e-01,2.503340294793601650e+00
0.000000000000000000e+00,6.388490088864160477e-01,2.503422229897747986e+00
0.000000000000000000e+00,6.458693276653876270e-01,2.503588696578546102e+00
0.000000000000000000e+00,6.528896464443592063e-01,2.503844682099681140e+00
0.000000000000000000e+00,6.599099652233307856e-01,2.504197184281927502e+00
0.000000000000000000e+00,6.669302840023024759e-01,2.504654713205232142e+00
0.000000000000000000e+00,6.739506027812740552e-01,2.505226746302005925e+00
0.000000000000000000e+00,6.809709215602456345e-01,2.505923210295553094e+00
0.000000000000000000e+00,6.879912403392172138e-01,2.506754052437178970e+00
0.000000000000000000e+00,6.950115591181887931e-01,2.507728941979548765e+00
0.000000000000000000e+00,7.020318778971604834e-01,2.508857115256208026e+00
0.000000000000000000e+00,7.090521966761320627e-01,2.510147349635808656e+00
0.000000000000000000e+00,7.160725154551036420e-01,2.511608028427797290e+00
0.000000000000000000e+00,7.230928342340752213e-01,2.513247244815339343e+00
0.000000000000000000e+00,7.301131530130469116e-01,2.515072890363379887e+00
0.000000000000000000e+00,7.371334717920184909e-01,2.517092682476764764e+00
0.000000000000000000e+00,7.441537905709900702e-01,2.519314102938503552e+00
0.000000000000000000e+00,7.511741093499616495e-01,2.521744242180461448e+00
0.000000000000000000e+00,7.581944281289332288e-01,2.524389566243199212e+00
0.000000000000000000e+00,7.652147469079049191e-01,2.527255640729503483e+00
0.000000000000000000e+00,7.722350656868764984e-01,2.530346854935985323e+00
0.000000000000000000e+00,7.792553844658480777e-01,2.533666188184930501e+00
0.000000000000000000e+00,7.862757032448196570e-01,2.537215049815284118e+00
0.000000000000000000e+00,7.932960220237913473e-01,2.540993206991648101e+00
0.000000000000000000e+00,8.003163408027629266e-01,2.544998794520626717e+00
0.000000000000000000e+00,8.073366595817345059e-01,2.549228382793769843e+00
0.000000000000000000e+00,8.143569783607060852e-01,2.553677067881515939e+00
0.000000000000000000e+00,8.213772971396777756e-01,2.558338544397739334e+00
0.000000000000000000e+00,8.283976159186493549e-01,2.563205127828580565e+00
0.000000000000000000e+00,8.354179346976209342e-01,2.568267707289962232e+00
0.000000000000000000e+00,8.424382534765925135e-01,2.573515629089162093e+00
0.000000000000000000e+00,8.494585722555640928e-01,2.578936531856550474e+00
0.000000000000000000e+00,8.564788910345357831e-01,2.584516171012416930e+00
0.000000000000000000e+00,8.634992098135073624e-01,2.590238280282696426e+00
0.000000000000000000e+00,8.705195285924789417e-01,2.596084518692347576e+00
0.000000000000000000e+00,8.775398473714505210e-01,2.602034542676747275e+00
0.000000000000000000e+00,8.845601661504222113e-01,2.608066226332822257e+00
0.000000000000000000e+00,8.915804849293937906e-01,2.614156031625804122e+00
0.000000000000000000e+00,8.986008037083653699e-01,2.620279508688865722e+00
0.000000000000000000e+00,9.056211224873369492e-01,2.626411888323580968e+00
